route_id,service_id,trip_id
30000122,25061301,250613010012S7
30000122,25061301,250613010012S8
30000122,25061301,250613010012S9
30000122,25061301,250613010157S10
30000122,25061301,250613010157S11
30000122,25061301,250613010157S2
30000122,25061301,250613010157S3
30000122,25061301,250613010157S4
30000122,25061301,250613010157S5
30000122,25061301,250613010157S6
30000122,25061301,250613010157S7
30000122,25061301,250613010157S8
30000122,25061301,250613010157S9
30000124,25060602,250606021024S10
30000124,25060602,250606021024S11
30000124,25060602,250606021024S12
30000124,25060602,250606021024S13
30000124,25060602,250606021024S14
30000124,25060602,250606021024S15
30000124,25060602,250606021024S2
30000124,25060602,250606021024S3
30000124,25060602,250606021024S4
30000124,25060602,250606021024S5
30000124,25060602,250606021024S6
30000124,25060602,250606021024S7
30000124,25060602,250606021024S8
30000124,25060602,250606021024S9
30000124,25060602,250606021025S10
30000124,25060602,250606021025S11
30000124,25060602,250606021025S12
30000124,25060602,250606021025S13
30000124,25060602,250606021025S14
30000124,25060602,250606021025S2
30000124,25060602,250606021025S3
30000124,25060602,250606021025S4
30000124,25060602,250606021025S5
30000124,25060602,250606021025S6
30000124,25060602,250606021025S7
30000124,25060602,250606021025S8
30000124,25060602,250606021025S9
30000124,25061301,250613011067S10
30000124,25061301,250613011067S11
30000124,25061301,250613011067S12
30000124,25061301,250613011067S13
30000124,25061301,250613011067S14
30000124,25061301,250613011067S2
30000124,25061301,250613011067S3
30000124,25061301,250613011067S4
30000124,25061301,250613011067S5
30000124,25061301,250613011067S6
30000124,25061301,250613011067S7
30000124,25061301,250613011067S8
30000124,25061301,250613011067S9
30000124,25061301,250613011068S10
30000124,25061301,250613011068S11
30000124,25061301,250613011068S12
30000124,25061301,250613011068S13
30000124,25061301,250613011068S14
30000124,25061301,250613011068S2
30000124,25061301,250613011068S3
30000124,25061301,250613011068S4
30000124,25061301,250613011068S5
30000124,25061301,250613011068S6
30000124,25061301,250613011068S7
30000124,25061301,250613011068S8
30000124,25061301,250613011068S9
30000125,25060602,250606020044S10
30000125,25060602,250606020044S11
30000125,25060602,250606020044S12
30000125,25060602,250606020044S13
30000125,25060602,250606020044S14
30000125,25060602,250606020044S15
30000125,25060602,250606020044S16
30000125,25060602,250606020044S17
30000125,25060602,250606020044S18
30000125,25060602,250606020044S2
30000125,25060602,250606020044S3
30000125,25060602,250606020044S4
30000125,25060602,250606020044S5
30000125,25060602,250606020044S6
30000125,25060602,250606020044S7
30000125,25060602,250606020044S8
30000125,25060602,250606020044S9
30000125,25060602,250606020046S10
30000125,25060602,250606020046S11
30000125,25060602,250606020046S12
30000125,25060602,250606020046S13
30000125,25060602,250606020046S14
30000125,25060602,250606020046S2
30000125,25060602,250606020046S3
30000125,25060602,250606020046S4
30000125,25060602,250606020046S5
30000125,25060602,250606020046S6
30000125,25060602,250606020046S7
30000125,25060602,250606020046S8
30000125,25060602,250606020046S9
30000125,25061301,250613010044S10
30000125,25061301,250613010044S11
30000125,25061301,250613010044S12
30000125,25061301,250613010044S13
30000125,25061301,250613010044S14
30000125,25061301,250613010044S2
30000125,25061301,250613010044S3
30000125,25061301,250613010044S4
30000125,25061301,250613010044S5
30000125,25061301,250613010044S6
30000125,25061301,250613010044S7
30000125,25061301,250613010044S8
30000125,25061301,250613010044S9
30000125,25061301,250613010045S10
30000125,25061301,250613010045S11
30000125,25061301,250613010045S12
30000125,25061301,250613010045S13
30000125,25061301,250613010045S2
30000125,25061301,250613010045S3
30000125,25061301,250613010045S4
30000125,25061301,250613010045S5
30000125,25061301,250613010045S6
30000125,25061301,250613010045S7
30000125,25061301,250613010045S8
30000125,25061301,250613010045S9
30000125,25061301,250613010047S2
30000125,25061301,250613010047S3
30000125,25061301,250613010047S4
30000125,25061301,250613010047S5
30000125,25061301,250613010047S6
30000125,25061301,250613010047S7
30000125,25061301,250613010175S10
30000125,25061301,250613010175S11
30000125,25061301,250613010175S12
30000125,25061301,250613010175S13
30000125,25061301,250613010175S2
30000125,25061301,250613010175S3
30000125,25061301,250613010175S4
30000125,25061301,250613010175S5
30000125,25061301,250613010175S6
30000125,25061301,250613010175S7
30000125,25061301,250613010175S8
30000125,25061301,250613010175S9
30000125,25061301,250613010231S10
30000125,25061301,250613010231S11
30000125,25061301,250613010231S12
30000125,25061301,250613010231S13
30000125,25061301,250613010231S2
30000125,25061301,250613010231S3
30000125,25061301,250613010231S4
30000125,25061301,250613010231S5
30000125,25061301,250613010231S6
30000125,25061301,250613010231S7
30000125,25061301,250613010231S8
30000125,25061301,250613010231S9
30000127,25060602,250606020138S10
30000127,25060602,250606020138S11
30000127,25060602,250606020138S12
30000127,25060602,250606020138S2
30000127,25060602,250606020138S3
30000127,25060602,250606020138S4
30000127,25060602,250606020138S5
30000127,25060602,250606020138S6
30000127,25060602,250606020138S7
30000127,25060602,250606020138S8
30000127,25060602,250606020138S9
30000127,25060602,250606020141S2
30000127,25060602,250606020141S3
30000127,25060602,250606020141S4
30000127,25060602,250606020141S5
30000127,25060602,250606020141S6
30000127,25060602,250606020141S7
30000127,25060602,250606020141S8
30000127,25060602,250606020141S9
30000127,25060602,250606020142S2
30000127,25060602,250606020142S3
30000127,25060602,250606020142S4
30000127,25060602,250606020142S5
30000127,25060602,250606020142S6
30000127,25060602,250606020142S7
30000127,25060602,250606020142S8
30000127,25060602,250606020142S9
30000127,25060602,250606020143S10
30000127,25060602,250606020143S11
30000127,25060602,250606020143S12
30000127,25060602,250606020143S2
30000127,25060602,250606020143S3
30000127,25060602,250606020143S4
30000127,25060602,250606020143S5
30000127,25060602,250606020143S6
30000127,25060602,250606020143S7
30000127,25060602,250606020143S8
30000127,25060602,250606020143S9
30000127,25061301,250613010156S10
30000127,25061301,250613010156S11
30000127,25061301,250613010156S12
30000127,25061301,250613010156S2
30000127,25061301,250613010156S3
30000127,25061301,250613010156S4
30000127,25061301,250613010156S5
30000127,25061301,250613010156S6
30000127,25061301,250613010156S7
30000127,25061301,250613010156S8
30000127,25061301,250613010156S9
30000127,25061301,250613010184S10
30000127,25061301,250613010184S2
30000127,25061301,250613010184S3
30000127,25061301,250613010184S4
30000127,25061301,250613010184S5
30000127,25061301,250613010184S6
30000127,25061301,250613010184S7
30000127,25061301,250613010184S8
30000127,25061301,250613010184S9
30000127,25061301,250613010232S2
30000127,25061301,250613010232S3
30000127,25061301,250613010232S4
30000127,25061301,250613010232S5
30000127,25061301,250613010232S6
30000127,25061301,250613010232S7
30000127,25061301,250613010236S2
30000127,25061301,250613010236S3
30000127,25061301,250613010236S4
30000127,25061301,250613010236S5
30000127,25061301,250613010236S6
30000127,25061301,250613010236S7
30000127,25061301,250613010251S10
30000127,25061301,250613010251S11
30000127,25061301,250613010251S12
30000127,25061301,250613010251S2
30000127,25061301,250613010251S3
30000127,25061301,250613010251S4
30000127,25061301,250613010251S5
30000127,25061301,250613010251S6
30000127,25061301,250613010251S7
30000127,25061301,250613010251S8
30000127,25061301,250613010251S9
30000128,25060602,250606020152S10
30000128,25060602,250606020152S11
30000128,25060602,250606020152S2
30000128,25060602,250606020152S3
30000128,25060602,250606020152S4
30000128,25060602,250606020152S5
30000128,25060602,250606020152S6
30000128,25060602,250606020152S7
30000128,25060602,250606020152S8
30000128,25060602,250606020152S9
30000128,25060602,250606020153S10
30000128,25060602,250606020153S11
30000128,25060602,250606020153S2
30000128,25060602,250606020153S3
30000128,25060602,250606020153S4
30000128,25060602,250606020153S5
30000128,25060602,250606020153S6
30000128,25060602,250606020153S7
30000128,25060602,250606020153S8
30000128,25060602,250606020153S9
30000128,25060602,250606020154S10
30000128,25060602,250606020154S11
30000128,25060602,250606020154S2
30000128,25060602,250606020154S3
30000128,25060602,250606020154S4
30000128,25060602,250606020154S5
30000128,25060602,250606020154S6
30000128,25060602,250606020154S7
30000128,25060602,250606020154S8
30000128,25060602,250606020154S9
30000128,25061301,250613010195S2
30000128,25061301,250613010195S3
30000128,25061301,250613010195S4
30000128,25061301,250613010195S5
30000128,25061301,250613010195S6
30000128,25061301,250613010195S7
30000128,25061301,250613010195S8
30000128,25061301,250613010195S9
30000128,25061301,250613010196S2
30000128,25061301,250613010196S3
30000128,25061301,250613010196S4
30000128,25061301,250613010196S5
30000128,25061301,250613010196S6
30000128,25061301,250613010196S7
30000128,25061301,250613010196S8
30000128,25061301,250613010196S9
30000128,25061301,250613010197S2
30000128,25061301,250613010197S3
30000128,25061301,250613010197S4
30000128,25061301,250613010197S5
30000128,25061301,250613010197S6
30000128,25061301,250613010197S7
30000128,25061301,250613010197S8
30000128,25061301,250613010197S9
30000128,25061301,250613010198S2
30000128,25061301,250613010198S3
30000128,25061301,250613010198S4
30000128,25061301,250613010198S5
30000128,25061301,250613010198S6
30000128,25061301,250613010198S7
30000128,25061301,250613010198S8
30000128,25061301,250613010198S9
30000128,25061301,250613010199S2
30000128,25061301,250613010199S3
30000128,25061301,250613010199S4
30000128,25061301,250613010199S5
30000129,25060602,250606020160S10
30000129,25060602,250606020160S11
30000129,25060602,250606020160S2
30000129,25060602,250606020160S3
30000129,25060602,250606020160S4
30000129,25060602,250606020160S5
30000129,25060602,250606020160S6
30000129,25060602,250606020160S7
30000129,25060602,250606020160S8
30000129,25060602,250606020160S9
30000129,25060602,250606020161S10
30000129,25060602,250606020161S11
30000129,25060602,250606020161S2
30000129,25060602,250606020161S3
30000129,25060602,250606020161S4
30000129,25060602,250606020161S5
30000129,25060602,250606020161S6
30000129,25060602,250606020161S7
30000129,25060602,250606020161S8
30000129,25060602,250606020161S9
30000129,25060602,250606020162S10
30000129,25060602,250606020162S11
30000129,25060602,250606020162S2
30000129,25060602,250606020162S3
30000129,25060602,250606020162S4
30000129,25060602,250606020162S5
30000129,25060602,250606020162S6
30000129,25060602,250606020162S7
30000129,25060602,250606020162S8
30000129,25060602,250606020162S9
30000129,25061301,250613010186S2
30000129,25061301,250613010186S3
30000129,25061301,250613010186S4
30000129,25061301,250613010186S5
30000129,25061301,250613010186S6
30000129,25061301,250613010186S7
30000129,25061301,250613010186S8
30000129,25061301,250613010186S9
30000129,25061301,250613010187S2
30000129,25061301,250613010187S3
30000129,25061301,250613010187S4
30000129,25061301,250613010187S5
30000129,25061301,250613010187S6
30000129,25061301,250613010187S7
30000129,25061301,250613010187S8
30000129,25061301,250613010187S9
30000129,25061301,250613010256S2
30000129,25061301,250613010256S3
30000129,25061301,250613010256S4
30000129,25061301,250613010256S5
30000129,25061301,250613010256S6
30000129,25061301,250613010256S7
30000129,25061301,250613010256S8
30000129,25061301,250613010256S9
30000129,25061301,250613010257S2
30000129,25061301,250613010257S3
30000129,25061301,250613010257S4
30000129,25061301,250613010257S5
30000129,25061301,250613010257S6
30000129,25061301,250613010257S7
30000129,25061301,250613010257S8
30000129,25061301,250613010257S9
30000129,25061301,250613010258S2
30000129,25061301,250613010258S3
30000129,25061301,250613010258S4
30000129,25061301,250613010258S5
30000130,25060602,250606020022S10
30000130,25060602,250606020022S11
30000130,25060602,250606020022S12
30000130,25060602,250606020022S13
30000130,25060602,250606020022S14
30000130,25060602,250606020022S15
30000130,25060602,250606020022S16
30000130,25060602,250606020022S17
30000130,25060602,250606020022S18
30000130,25060602,250606020022S2
30000130,25060602,250606020022S3
30000130,25060602,250606020022S4
30000130,25060602,250606020022S5
30000130,25060602,250606020022S6
30000130,25060602,250606020022S7
30000130,25060602,250606020022S8
30000130,25060602,250606020022S9
30000130,25060602,250606020023S10
30000130,25060602,250606020023S11
30000130,25060602,250606020023S12
30000130,25060602,250606020023S13
30000130,25060602,250606020023S14
30000130,25060602,250606020023S15
30000130,25060602,250606020023S2
30000130,25060602,250606020023S3
30000130,25060602,250606020023S4
30000130,25060602,250606020023S5
30000130,25060602,250606020023S6
30000130,25060602,250606020023S7
30000130,25060602,250606020023S8
30000130,25060602,250606020023S9
30000130,25061301,250613010022S10
30000130,25061301,250613010022S11
30000130,25061301,250613010022S12
30000130,25061301,250613010022S13
30000130,25061301,250613010022S14
30000130,25061301,250613010022S15
30000130,25061301,250613010022S16
30000130,25061301,250613010022S2
30000130,25061301,250613010022S3
30000130,25061301,250613010022S4
30000130,25061301,250613010022S5
30000130,25061301,250613010022S6
30000130,25061301,250613010022S7
30000130,25061301,250613010022S8
30000130,25061301,250613010022S9
30000130,25061301,250613010023S2
30000130,25061301,250613010023S3
30000130,25061301,250613010023S4
30000130,25061301,250613010023S5
30000130,25061301,250613010023S6
30000130,25061301,250613010023S7
30000130,25061301,250613010024S10
30000130,25061301,250613010024S11
30000130,25061301,250613010024S12
30000130,25061301,250613010024S13
30000130,25061301,250613010024S14
30000130,25061301,250613010024S15
30000130,25061301,250613010024S16
30000130,25061301,250613010024S2
30000130,25061301,250613010024S3
30000130,25061301,250613010024S4
30000130,25061301,250613010024S5
30000130,25061301,250613010024S6
30000130,25061301,250613010024S7
30000130,25061301,250613010024S8
30000130,25061301,250613010024S9
30000131,25060602,250606021510S10
30000131,25060602,250606021510S11
30000131,25060602,250606021510S12
30000131,25060602,250606021510S13
30000131,25060602,250606021510S14
30000131,25060602,250606021510S2
30000131,25060602,250606021510S3
30000131,25060602,250606021510S4
30000131,25060602,250606021510S5
30000131,25060602,250606021510S6
30000131,25060602,250606021510S7
30000131,25060602,250606021510S8
30000131,25060602,250606021510S9
30000131,25060602,250606021511S10
30000131,25060602,250606021511S11
30000131,25060602,250606021511S12
30000131,25060602,250606021511S13
30000131,25060602,250606021511S2
30000131,25060602,250606021511S3
30000131,25060602,250606021511S4
30000131,25060602,250606021511S5
30000131,25060602,250606021511S6
30000131,25060602,250606021511S7
30000131,25060602,250606021511S8
30000131,25060602,250606021511S9
30000131,25060602,250606021512S10
30000131,25060602,250606021512S11
30000131,25060602,250606021512S2
30000131,25060602,250606021512S3
30000131,25060602,250606021512S4
30000131,25060602,250606021512S5
30000131,25060602,250606021512S6
30000131,25060602,250606021512S7
30000131,25060602,250606021512S8
30000131,25060602,250606021512S9
30000131,25061301,250613010268S10
30000131,25061301,250613010268S11
30000131,25061301,250613010268S2
30000131,25061301,250613010268S3
30000131,25061301,250613010268S4
30000131,25061301,250613010268S5
30000131,25061301,250613010268S6
30000131,25061301,250613010268S7
30000131,25061301,250613010268S8
30000131,25061301,250613010268S9
30000131,25061301,250613010269S10
30000131,25061301,250613010269S11
30000131,25061301,250613010269S12
30000131,25061301,250613010269S2
30000131,25061301,250613010269S3
30000131,25061301,250613010269S4
30000131,25061301,250613010269S5
30000131,25061301,250613010269S6
30000131,25061301,250613010269S7
30000131,25061301,250613010269S8
30000131,25061301,250613010269S9
30000131,25061301,250613010270S10
30000131,25061301,250613010270S11
30000131,25061301,250613010270S2
30000131,25061301,250613010270S3
30000131,25061301,250613010270S4
30000131,25061301,250613010270S5
30000131,25061301,250613010270S6
30000131,25061301,250613010270S7
30000131,25061301,250613010270S8
30000131,25061301,250613010270S9
30000131,25061301,250613010271S10
30000131,25061301,250613010271S11
30000131,25061301,250613010271S2
30000131,25061301,250613010271S3
30000131,25061301,250613010271S4
30000131,25061301,250613010271S5
30000131,25061301,250613010271S6
30000131,25061301,250613010271S7
30000131,25061301,250613010271S8
30000131,25061301,250613010271S9
30000132,25060602,250606020012S10
30000132,25060602,250606020012S11
30000132,25060602,250606020012S12
30000132,25060602,250606020012S13
30000132,25060602,250606020012S14
30000132,25060602,250606020012S15
30000132,25060602,250606020012S16
30000132,25060602,250606020012S17
30000132,25060602,250606020012S18
30000132,25060602,250606020012S19
30000132,25060602,250606020012S2
30000132,25060602,250606020012S20
30000132,25060602,250606020012S21
30000132,25060602,250606020012S3
30000132,25060602,250606020012S4
30000132,25060602,250606020012S5
30000132,25060602,250606020012S6
30000132,25060602,250606020012S7
30000132,25060602,250606020012S8
30000132,25060602,250606020012S9
30000132,25061301,250613010010S10
30000132,25061301,250613010010S11
30000132,25061301,250613010010S12
30000132,25061301,250613010010S13
30000132,25061301,250613010010S14
30000132,25061301,250613010010S15
30000132,25061301,250613010010S16
30000132,25061301,250613010010S17
30000132,25061301,250613010010S18
30000132,25061301,250613010010S19
30000132,25061301,250613010010S2
30000132,25061301,250613010010S3
30000132,25061301,250613010010S4
30000132,25061301,250613010010S5
30000132,25061301,250613010010S6
30000132,25061301,250613010010S7
30000132,25061301,250613010010S8
30000132,25061301,250613010010S9
30000132,25061301,250613010013S10
30000132,25061301,250613010013S11
30000132,25061301,250613010013S12
30000132,25061301,250613010013S13
30000132,25061301,250613010013S14
30000132,25061301,250613010013S15
30000132,25061301,250613010013S16
30000132,25061301,250613010013S17
30000132,25061301,250613010013S18
30000132,25061301,250613010013S2
30000132,25061301,250613010013S3
30000132,25061301,250613010013S4
30000132,25061301,250613010013S5
30000132,25061301,250613010013S6
30000132,25061301,250613010013S7
30000132,25061301,250613010013S8
30000132,25061301,250613010013S9
30000133,25060602,250606020014S10
30000133,25060602,250606020014S11
30000133,25060602,250606020014S12
30000133,25060602,250606020014S13
30000133,25060602,250606020014S14
30000133,25060602,250606020014S15
30000133,25060602,250606020014S16
30000133,25060602,250606020014S17
30000133,25060602,250606020014S18
30000133,25060602,250606020014S19
30000133,25060602,250606020014S2
30000133,25060602,250606020014S20
30000133,25060602,250606020014S21
30000133,25060602,250606020014S22
30000133,25060602,250606020014S3
30000133,25060602,250606020014S4
30000133,25060602,250606020014S5
30000133,25060602,250606020014S6
30000133,25060602,250606020014S7
30000133,25060602,250606020014S8
30000133,25060602,250606020014S9
30000133,25061301,250613010014S10
30000133,25061301,250613010014S11
30000133,25061301,250613010014S12
30000133,25061301,250613010014S13
30000133,25061301,250613010014S14
30000133,25061301,250613010014S15
30000133,25061301,250613010014S16
30000133,25061301,250613010014S17
30000133,25061301,250613010014S18
30000133,25061301,250613010014S2
30000133,25061301,250613010014S3
30000133,25061301,250613010014S4
30000133,25061301,250613010014S5
30000133,25061301,250613010014S6
30000133,25061301,250613010014S7
30000133,25061301,250613010014S8
30000133,25061301,250613010014S9
30000133,25061301,250613010015S10
30000133,25061301,250613010015S11
30000133,25061301,250613010015S12
30000133,25061301,250613010015S13
30000133,25061301,250613010015S14
30000133,25061301,250613010015S15
30000133,25061301,250613010015S16
30000133,25061301,250613010015S17
30000133,25061301,250613010015S2
30000133,25061301,250613010015S3
30000133,25061301,250613010015S4
30000133,25061301,250613010015S5
30000133,25061301,250613010015S6
30000133,25061301,250613010015S7
30000133,25061301,250613010015S8
30000133,25061301,250613010015S9
30000134,25060602,250606020016S10
30000134,25060602,250606020016S11
30000134,25060602,250606020016S12
30000134,25060602,250606020016S13
30000134,25060602,250606020016S14
30000134,25060602,250606020016S15
30000134,25060602,250606020016S16
30000134,25060602,250606020016S17
30000134,25060602,250606020016S2
30000134,25060602,250606020016S3
30000134,25060602,250606020016S4
30000134,25060602,250606020016S5
30000134,25060602,250606020016S6
30000134,25060602,250606020016S7
30000134,25060602,250606020016S8
30000134,25060602,250606020016S9
30000134,25060602,250606020017S10
30000134,25060602,250606020017S11
30000134,25060602,250606020017S12
30000134,25060602,250606020017S13
30000134,25060602,250606020017S14
30000134,25060602,250606020017S15
30000134,25060602,250606020017S16
30000134,25060602,250606020017S17
30000134,25060602,250606020017S2
30000134,25060602,250606020017S3
30000134,25060602,250606020017S4
30000134,25060602,250606020017S5
30000134,25060602,250606020017S6
30000134,25060602,250606020017S7
30000134,25060602,250606020017S8
30000134,25060602,250606020017S9
30000134,25061301,250613010016S10
30000134,25061301,250613010016S11
30000134,25061301,250613010016S12
30000134,25061301,250613010016S13
30000134,25061301,250613010016S14
30000134,25061301,250613010016S15
30000134,25061301,250613010016S16
30000134,25061301,250613010016S2
30000134,25061301,250613010016S3
30000134,25061301,250613010016S4
30000134,25061301,250613010016S5
30000134,25061301,250613010016S6
30000134,25061301,250613010016S7
30000134,25061301,250613010016S8
30000134,25061301,250613010016S9
30000134,25061301,250613010017S10
30000134,25061301,250613010017S11
30000134,25061301,250613010017S12
30000134,25061301,250613010017S13
30000134,25061301,250613010017S2
30000134,25061301,250613010017S3
30000134,25061301,250613010017S4
30000134,25061301,250613010017S5
30000134,25061301,250613010017S6
30000134,25061301,250613010017S7
30000134,25061301,250613010017S8
30000134,25061301,250613010017S9
30000134,25061301,250613010018S10
30000134,25061301,250613010018S11
30000134,25061301,250613010018S12
30000134,25061301,250613010018S13
30000134,25061301,250613010018S14
30000134,25061301,250613010018S15
30000134,25061301,250613010018S16
30000134,25061301,250613010018S2
30000134,25061301,250613010018S3
30000134,25061301,250613010018S4
30000134,25061301,250613010018S5
30000134,25061301,250613010018S6
30000134,25061301,250613010018S7
30000134,25061301,250613010018S8
30000134,25061301,250613010018S9
30000135,25060602,250606020020S10
30000135,25060602,250606020020S11
30000135,25060602,250606020020S12
30000135,25060602,250606020020S13
30000135,25060602,250606020020S14
30000135,25060602,250606020020S15
30000135,25060602,250606020020S16
30000135,25060602,250606020020S17
30000135,25060602,250606020020S2
30000135,25060602,250606020020S3
30000135,25060602,250606020020S4
30000135,25060602,250606020020S5
30000135,25060602,250606020020S6
30000135,25060602,250606020020S7
30000135,25060602,250606020020S8
30000135,25060602,250606020020S9
30000135,25060602,250606020021S10
30000135,25060602,250606020021S11
30000135,25060602,250606020021S12
30000135,25060602,250606020021S13
30000135,25060602,250606020021S14
30000135,25060602,250606020021S15
30000135,25060602,250606020021S16
30000135,25060602,250606020021S17
30000135,25060602,250606020021S2
30000135,25060602,250606020021S3
30000135,25060602,250606020021S4
30000135,25060602,250606020021S5
30000135,25060602,250606020021S6
30000135,25060602,250606020021S7
30000135,25060602,250606020021S8
30000135,25060602,250606020021S9
30000135,25061301,250613010020S10
30000135,25061301,250613010020S11
30000135,25061301,250613010020S12
30000135,25061301,250613010020S13
30000135,25061301,250613010020S14
30000135,25061301,250613010020S15
30000135,25061301,250613010020S16
30000135,25061301,250613010020S17
30000135,25061301,250613010020S2
30000135,25061301,250613010020S3
30000135,25061301,250613010020S4
30000135,25061301,250613010020S5
30000135,25061301,250613010020S6
30000135,25061301,250613010020S7
30000135,25061301,250613010020S8
30000135,25061301,250613010020S9
30000135,25061301,250613010021S10
30000135,25061301,250613010021S11
30000135,25061301,250613010021S12
30000135,25061301,250613010021S13
30000135,25061301,250613010021S14
30000135,25061301,250613010021S2
30000135,25061301,250613010021S3
30000135,25061301,250613010021S4
30000135,25061301,250613010021S5
30000135,25061301,250613010021S6
30000135,25061301,250613010021S7
30000135,25061301,250613010021S8
30000135,25061301,250613010021S9
30000135,25061301,250613010028S10
30000135,25061301,250613010028S11
30000135,25061301,250613010028S12
30000135,25061301,250613010028S13
30000135,25061301,250613010028S14
30000135,25061301,250613010028S15
30000135,25061301,250613010028S16
30000135,25061301,250613010028S2
30000135,25061301,250613010028S3
30000135,25061301,250613010028S4
30000135,25061301,250613010028S5
30000135,25061301,250613010028S6
30000135,25061301,250613010028S7
30000135,25061301,250613010028S8
30000135,25061301,250613010028S9
30000136,25060602,250606020029S10
30000136,25060602,250606020029S11
30000136,25060602,250606020029S12
30000136,25060602,250606020029S13
30000136,25060602,250606020029S14
30000136,25060602,250606020029S15
30000136,25060602,250606020029S16
30000136,25060602,250606020029S17
30000136,25060602,250606020029S18
30000136,25060602,250606020029S19
30000136,25060602,250606020029S2
30000136,25060602,250606020029S20
30000136,25060602,250606020029S21
30000136,25060602,250606020029S22
30000136,25060602,250606020029S23
30000136,25060602,250606020029S24
30000136,25060602,250606020029S3
30000136,25060602,250606020029S4
30000136,25060602,250606020029S5
30000136,25060602,250606020029S6
30000136,25060602,250606020029S7
30000136,25060602,250606020029S8
30000136,25060602,250606020029S9
30000136,25061301,250613010029S10
30000136,25061301,250613010029S11
30000136,25061301,250613010029S12
30000136,25061301,250613010029S13
30000136,25061301,250613010029S14
30000136,25061301,250613010029S15
30000136,25061301,250613010029S16
30000136,25061301,250613010029S17
30000136,25061301,250613010029S2
30000136,25061301,250613010029S3
30000136,25061301,250613010029S4
30000136,25061301,250613010029S5
30000136,25061301,250613010029S6
30000136,25061301,250613010029S7
30000136,25061301,250613010029S8
30000136,25061301,250613010029S9
30000136,25061301,250613010030S10
30000136,25061301,250613010030S11
30000136,25061301,250613010030S12
30000136,25061301,250613010030S13
30000136,25061301,250613010030S14
30000136,25061301,250613010030S15
30000136,25061301,250613010030S16
30000136,25061301,250613010030S2
30000136,25061301,250613010030S3
30000136,25061301,250613010030S4
30000136,25061301,250613010030S5
30000136,25061301,250613010030S6
30000136,25061301,250613010030S7
30000136,25061301,250613010030S8
30000136,25061301,250613010030S9
30000137,25060602,250606020031S10
30000137,25060602,250606020031S11
30000137,25060602,250606020031S12
30000137,25060602,250606020031S13
30000137,25060602,250606020031S14
30000137,25060602,250606020031S15
30000137,25060602,250606020031S16
30000137,25060602,250606020031S17
30000137,25060602,250606020031S18
30000137,25060602,250606020031S19
30000137,25060602,250606020031S2
30000137,25060602,250606020031S20
30000137,25060602,250606020031S21
30000137,25060602,250606020031S3
30000137,25060602,250606020031S4
30000137,25060602,250606020031S5
30000137,25060602,250606020031S6
30000137,25060602,250606020031S7
30000137,25060602,250606020031S8
30000137,25060602,250606020031S9
30000137,25061301,250613010031S10
30000137,25061301,250613010031S11
30000137,25061301,250613010031S12
30000137,25061301,250613010031S13
30000137,25061301,250613010031S14
30000137,25061301,250613010031S15
30000137,25061301,250613010031S16
30000137,25061301,250613010031S17
30000137,25061301,250613010031S2
30000137,25061301,250613010031S3
30000137,25061301,250613010031S4
30000137,25061301,250613010031S5
30000137,25061301,250613010031S6
30000137,25061301,250613010031S7
30000137,25061301,250613010031S8
30000137,25061301,250613010031S9
30000137,25061301,250613010032S10
30000137,25061301,250613010032S11
30000137,25061301,250613010032S12
30000137,25061301,250613010032S13
30000137,25061301,250613010032S14
30000137,25061301,250613010032S15
30000137,25061301,250613010032S16
30000137,25061301,250613010032S2
30000137,25061301,250613010032S3
30000137,25061301,250613010032S4
30000137,25061301,250613010032S5
30000137,25061301,250613010032S6
30000137,25061301,250613010032S7
30000137,25061301,250613010032S8
30000137,25061301,250613010032S9
30000138,25060602,250606020033S10
30000138,25060602,250606020033S11
30000138,25060602,250606020033S12
30000138,25060602,250606020033S13
30000138,25060602,250606020033S14
30000138,25060602,250606020033S15
30000138,25060602,250606020033S16
30000138,25060602,250606020033S17
30000138,25060602,250606020033S18
30000138,25060602,250606020033S19
30000138,25060602,250606020033S2
30000138,25060602,250606020033S20
30000138,25060602,250606020033S21
30000138,25060602,250606020033S22
30000138,25060602,250606020033S23
30000138,25060602,250606020033S24
30000138,25060602,250606020033S25
30000138,25060602,250606020033S26
30000138,25060602,250606020033S27
30000138,25060602,250606020033S28
30000138,25060602,250606020033S3
30000138,25060602,250606020033S4
30000138,25060602,250606020033S5
30000138,25060602,250606020033S6
30000138,25060602,250606020033S7
30000138,25060602,250606020033S8
30000138,25060602,250606020033S9
30000138,25061301,250613010033S10
30000138,25061301,250613010033S11
30000138,25061301,250613010033S12
30000138,25061301,250613010033S13
30000138,25061301,250613010033S14
30000138,25061301,250613010033S15
30000138,25061301,250613010033S16
30000138,25061301,250613010033S17
30000138,25061301,250613010033S18
30000138,25061301,250613010033S19
30000138,25061301,250613010033S2
30000138,25061301,250613010033S20
30000138,25061301,250613010033S21
30000138,25061301,250613010033S22
30000138,25061301,250613010033S23
30000138,25061301,250613010033S24
30000138,25061301,250613010033S25
30000138,25061301,250613010033S26
30000138,25061301,250613010033S27
30000138,25061301,250613010033S28
30000138,25061301,250613010033S29
30000138,25061301,250613010033S3
30000138,25061301,250613010033S30
30000138,25061301,250613010033S4
30000138,25061301,250613010033S5
30000138,25061301,250613010033S6
30000138,25061301,250613010033S7
30000138,25061301,250613010033S8
30000138,25061301,250613010033S9
30000139,25060602,250606020037S10
30000139,25060602,250606020037S11
30000139,25060602,250606020037S12
30000139,25060602,250606020037S13
30000139,25060602,250606020037S14
